Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Advertising and promotion,VALUE,0.9592760180995475
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Incorporation Status,VALUE,1.0
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Rent,VALUE,0.8275418275418276
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Lower Middle Rent,VALUE,0.9711111111111111
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,% of Businesses Reporting.4,VALUE,0.9171428571428571
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,% of Businesses Reporting.5,VALUE,0.9193548387096774
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Bottom Quartile Wages and Benefits,VALUE,0.9862385321100917
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,"Lower Middle Delivery, shipping and warehouse expense",VALUE,0.96
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Province/Canada,VALUE,1.0
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Bottom Quartile Insurance,VALUE,0.9913793103448276
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,"Top Quartile Delivery, shipping and warehouse expense",VALUE,0.896551724137931
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Bottom Quartile Repairs and maintenance,VALUE,0.9903846153846154
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Upper Middle Rent,VALUE,0.8302872062663186
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Bottom Quartile Closing Inventory,VALUE,0.8184663536776213
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Lower Middle Wages and Benefits,VALUE,0.8626760563380281
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Bottom Quartile Professional and business fees,VALUE,0.916955017301038
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,"Upper Middle Delivery, shipping and warehouse expense",VALUE,0.9621848739495799
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Upper Middle Utilities and telephone/telecommunication,VALUE,0.863568215892054
cleaned_table_2.csv,cleaned_table_5.csv,JOIN,Top Quartile Insurance,VALUE,0.9659735349716446
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Bottom Quartile Advertising and promotion,BEGIN_LRS,0.9140625
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.1,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.2,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,PERC_SINGLE_UNIT,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,DONUT_VOLUME_GROUP,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,MEDIAN_TYPE,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,AADT,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,PEAK_LANES,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,SN_D,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,NHS,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,URBAN_CODE,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,AT_GRADE_SIGNS,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,CURVES_A,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,COUNTY_CODE,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,ACCESS_CONTROL,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,SHOULDER_WIDTH_L,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,TYPE_SIGNAL,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,STD_VOLUME_GROUP,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,BEGIN_LRS,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,CLIMATE_ZONE,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,TURN_LANES_R,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,AVG_COMBINATION,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,VERT_ALIGN,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,NONATT_CODE,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,TURN_LANES_L,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,ROUTE_QUALIFIER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Incorporation Status,TYPE_TERRAIN,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.3,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Bottom Quartile Wages and Benefits,BEGIN_LRS,0.8944954128440367
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.4,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,"Lower Middle Delivery, shipping and warehouse expense",BEGIN_LRS,0.904
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Province/Canada,AADT,0.8235294117647058
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Province/Canada,URBAN_CODE,0.8823529411764706
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Province/Canada,BEGIN_LRS,0.8235294117647058
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Province/Canada,AVG_COMBINATION,0.8235294117647058
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Province/Canada,PERC_GREEN,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.5,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Bottom Quartile Insurance,SN_D,0.853448275862069
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Bottom Quartile Insurance,BEGIN_LRS,0.9655172413793104
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.6,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Bottom Quartile Repairs and maintenance,BEGIN_LRS,0.9038461538461539
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.7,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.8,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,"Upper Middle Delivery, shipping and warehouse expense",BEGIN_LRS,0.8235294117647058
cleaned_table_2.csv,cleaned_table_8.csv,JOIN,Quality Indicator.9,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_9.csv,JOIN,Incorporation Status,CLD_AMT_CODE_1,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Bottom Quartile Advertising and promotion,BEGIN_LRS,0.9296875
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.1,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.2,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,MEDIAN_WIDTH,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,TYPE_SIGNAL,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,HORZ_ALIGN,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,COUNTY_CODE,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,BEGIN_LRS,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,PEAK_LANES,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,WIDE_FEAS,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,PAVEMENT_TYPE,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,TURN_LANES_L,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,SECTION_LENGTH,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,URBAN_CODE,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,STANDARD_TRAFFIC_CATEGORY,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,AT_GRADE_OTHER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,PEAK_PARKING,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,SN_D,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,PSR,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Incorporation Status,ACCESS_CONTROL,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.3,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Bottom Quartile Wages and Benefits,BEGIN_LRS,0.8623853211009175
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.4,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,"Lower Middle Delivery, shipping and warehouse expense",BEGIN_LRS,0.904
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Province/Canada,MEDIAN_WIDTH,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Province/Canada,URBAN_CODE,0.8823529411764706
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.5,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Bottom Quartile Insurance,BEGIN_LRS,0.9655172413793104
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.6,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Bottom Quartile Repairs and maintenance,BEGIN_LRS,0.8798076923076923
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.7,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.8,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_13.csv,JOIN,Quality Indicator.9,ROUTE_NUMBER,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,CURVES_A,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,PERC_COMBINATION,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,HORZ_ALIGN,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,WIDE_FEAS,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,URBAN_CODE,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,THROUGH_LANES,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,DONUT_VOLUME_GROUP,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,SHOULDER_WIDTH_L,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,GF_SYSTEM,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,ACCESS_CONTROL,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,AT_GRADE_SIGNS,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,OWNERSHIP,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,AT_GRADE_OTHER,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,MEDIAN_TYPE,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,AT_GRADE_SIGNAL,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,PEAK_PARKING,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,GRADES_A,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,PSR,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,ROUTE_QUALIFIER,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,SHOULDER_TYPE,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Incorporation Status,VERT_ALIGN,1.0
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Province/Canada,PERC_COMBINATION,0.8235294117647058
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Province/Canada,URBAN_CODE,0.8823529411764706
cleaned_table_2.csv,cleaned_table_14.csv,JOIN,Bottom Quartile Insurance,CURVES_A,0.8017241379310345
cleaned_table_2.csv,cleaned_table_15.csv,JOIN,Incorporation Status,qj3_1,1.0
cleaned_table_2.csv,cleaned_table_15.csv,JOIN,Incorporation Status,QD1_2,1.0
cleaned_table_2.csv,cleaned_table_16.csv,JOIN,Incorporation Status,qj3_1,1.0
cleaned_table_2.csv,cleaned_table_16.csv,JOIN,Incorporation Status,QD1_2,1.0
cleaned_table_2.csv,cleaned_table_17.csv,JOIN,Incorporation Status,Variation Number Variation Number,1.0
cleaned_table_2.csv,cleaned_table_17.csv,JOIN,Province/Canada,Variation Number Variation Number,0.8823529411764706
cleaned_table_2.csv,cleaned_table_18.csv,JOIN,Incorporation Status,Variation Number Variation Number,1.0
cleaned_table_2.csv,cleaned_table_18.csv,JOIN,Province/Canada,Variation Number Variation Number,0.8235294117647058
cleaned_table_3.csv,cleaned_table_4.csv,JOIN,DGUID,DGUID DGUID,0.8
cleaned_table_3.csv,cleaned_table_4.csv,JOIN,UOM_ID,VALUE VALUE,1.0
cleaned_table_3.csv,cleaned_table_4.csv,JOIN,SCALAR_ID,VALUE VALUE,1.0
cleaned_table_3.csv,cleaned_table_4.csv,JOIN,SCALAR_ID,DECIMALS DECIMALS,1.0
cleaned_table_3.csv,cleaned_table_4.csv,JOIN,DEx,VALUE VALUE,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,UOM,Characteristics,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,UOM,Ul,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,UOM_ID,UOM_ID,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,SCALAR_FACTOR,SCALAR_FACTOR,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,SCALAR_ID,SCALAR_ID,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,SCALAR_ID,VALUE,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,SCALAR_ID,DECIMALS,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,DEx,VALUE,1.0
cleaned_table_3.csv,cleaned_table_5.csv,JOIN,DEx,DECIMALS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,UOM_ID,AADT,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,UOM_ID,COUNTY_CODE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,UOM_ID,IRI,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,PERC_SINGLE_UNIT,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,DONUT_VOLUME_GROUP,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,IS_GROUPED,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,SURV_C,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,SURV_B,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,SURV_A,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,SN_D,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,NHS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,URBAN_CODE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,AT_GRADE_SIGNS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,CURVES_A,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,YEAR_SURF_IMPROV,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,GRADES_D,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,SHOULDER_WIDTH_L,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,TRUCK_ROUTE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,CURVES_F,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,TYPE_SIGNAL,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,BEGIN_LRS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,CLIMATE_ZONE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,IRI,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,SURV_G,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,TURN_LANES_R,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,AVG_COMBINATION,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,PERC_GREEN,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,VERT_ALIGN,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,NONATT_CODE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,TURN_LANES_L,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,ROUTE_QUALIFIER,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,TYPE_TERRAIN,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,SCALAR_ID,DONUT_EXP_FACTOR,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,PERC_SINGLE_UNIT,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,DONUT_VOLUME_GROUP,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,F_SYSTEM,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,MEDIAN_TYPE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,AADT,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,PEAK_LANES,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,SURV_C,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,SURV_B,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,SURV_A,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,SN_D,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,NHS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,URBAN_CODE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,AT_GRADE_SIGNS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,CURVES_A,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,GRADES_D,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,COUNTY_CODE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,ACCESS_CONTROL,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,SHOULDER_WIDTH_L,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,TRUCK_ROUTE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,TYPE_SIGNAL,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,STD_VOLUME_GROUP,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,BEGIN_LRS,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,CLIMATE_ZONE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,SURV_G,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,TURN_LANES_R,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,AVG_COMBINATION,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,IS_SAMPLE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,PERC_GREEN,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,VERT_ALIGN,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,NONATT_CODE,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,TURN_LANES_L,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,ROUTE_QUALIFIER,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,TYPE_TERRAIN,1.0
cleaned_table_3.csv,cleaned_table_8.csv,JOIN,DEx,DONUT_EXP_FACTOR,1.0
cleaned_table_3.csv,cleaned_table_9.csv,JOIN,SCALAR_ID,CLD_BAS_HGT_1,1.0
cleaned_table_3.csv,cleaned_table_9.csv,JOIN,DEx,CLD_AMT_CODE_1,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,REF_DATE,PEAK_CAPACITY,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,REF_DATE,AADT,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,UOM_ID,PEAK_CAPACITY,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,UOM_ID,COUNTY_CODE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,MEDIAN_WIDTH,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SURV_G,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,TYPE_SIGNAL,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SURV_D,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SURV_E,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,HORZ_ALIGN,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,PEAK_CAPACITY,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,TRUCK_ROUTE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,BEGIN_LRS,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,TURN_LANES_L,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,CURVES_C,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SAMPLING_TECH,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,VSF,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SURV_H,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,IS_GROUPED,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,URBAN_CODE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SURV_C,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,AT_GRADE_OTHER,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,PEAK_PARKING,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SN_D,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,TOLL,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,SURV_I,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,SCALAR_ID,PSR,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,MEDIAN_WIDTH,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SURV_G,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,TYPE_SIGNAL,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SURV_D,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,IS_SAMPLE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SURV_E,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,HORZ_ALIGN,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,COUNTY_CODE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,TRUCK_ROUTE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,BEGIN_LRS,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,PEAK_LANES,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,WIDE_FEAS,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,PAVEMENT_TYPE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,TURN_LANES_L,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SECTION_LENGTH,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,VSF,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SURV_H,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,URBAN_CODE,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SURV_C,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,STANDARD_TRAFFIC_CATEGORY,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,AT_GRADE_OTHER,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,F_SYSTEM,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,PEAK_PARKING,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,SN_D,1.0
cleaned_table_3.csv,cleaned_table_13.csv,JOIN,DEx,TOLL,1.0
