MEDIAN_WIDTH,SURV_G,TYPE_SIGNAL,K_FACTOR,SURV_D,IS_SAMPLE,SPEED_LIMIT,SURV_E,HORZ_ALIGN,PEAK_CAPACITY,COUNTY_CODE,INTER_ROUTE_NUMBER,TRUCK_ROUTE,BEGIN_LRS,SECTION_ID,PEAK_LANES,WIDE_FEAS,PAVEMENT_TYPE,TURN_LANES_L,ROUTE_NUMBER,SECTION_LENGTH,CURVES_C,SAMPLING_TECH,VSF,LRS_ID,SURV_H,IS_GROUPED,URBAN_CODE,SURV_C,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_OTHER,F_SYSTEM,PEAK_PARKING,AADT,SN_D,TOLL,SURV_I,PSR,ACCESS_CONTROL,YEAR_RECORD,TYPE_FACILITY
20,0,1,8,0,1,45,0,0,3503,86,0,0,6.646,8.703E+11,3,5,4,3,US    1,0.943,0.943,0,1.62,8703000000,0,0,21,0,13,5,14,3,109000,4.0,0,0,3.0,3,2004,2
0,0,4,10,0,1,25,0,0,1442,590,0,0,0.0,CS0372700061,1,2,4,4,0,0.44,0.0,0,0.06,0,0,0,366,0,2,6,17,1,1426,3.1,0,0,3.6,3,2004,2
0,0,1,10,0,1,35,0,0,1994,97,0,0,0.0,FU7521000000,2,3,3,2,7521,0.47,0.0,0,0.43,0,0,0,67,0,4,6,16,3,14100,3.4,0,0,2.6,3,2004,2
0,0,4,10,0,1,30,0,0,1594,15,0,0,0.671,10000710042,1,4,3,0,0,0.653,0.0,0,0.04,100007100,0,0,408,0,2,0,17,3,1200,1.0,0,0,2.8,3,2004,2
0,0,2,8,0,1,40,0,1,2902,85,0,0,0.0,04C026100000,2,4,4,3,0,1.25,0.0,0,0.29,000000C02601,0,0,32,0,5,11,14,2,17200,4.6,0,0,3.4,3,2004,2
0,0,4,10,0,1,40,0,0,1447,13,0,0,0.0,SCI000000236,2,5,4,3,0,0.12,0.0,0,0.74,,0,0,458,0,4,0,16,2,14532,3.4,0,0,4.5,3,2004,2
40,0,0,13,0,1,55,0,1,3287,61,0,1,15.6,30024015600,2,5,4,0,24,0.15,0.0,0,0.2,3002400,0,0,0,0,2,1,2,0,8100,5.2,0,0,4.8,3,2004,2
0,0,4,12,0,1,35,0,0,1497,11,0,0,0.0,3.06128E+11,1,4,4,4,0,0.4,0.0,0,0.07,0,0,0,27,0,2,2,17,3,1514,3.1,0,0,3.3,3,2004,2
0,0,4,9,0,1,35,0,1,2539,61,0,0,7.371,3.31968E+11,2,5,4,0,531,0.9,0.0,0,0.35,53100,0,0,0,0,3,3,7,0,9703,3.3,0,0,4.3,3,2004,2
0,0,4,9,0,1,25,0,0,1483,55,0,0,2.269,2.80051E+11,1,1,4,4,14-May,0.11,0.0,0,0.02,0,0,0,0,0,1,2,17,3,450,3.1,0,0,1.7,3,2004,2
0,0,1,10,0,1,25,0,0,665,93,0,0,0.0,U01806000000,1,5,4,4,0,0.7,0.0,0,0.73,180600,0,0,0,0,2,9,14,2,8025,4.0,0,0,0.0,3,2004,2
0,0,4,9,0,1,25,0,0,1649,131,0,0,4.908,6675U xx0305,1,2,4,0,CITYSTRT,0.45,0.0,0,0.33,6675U 0000,0,0,60,0,4,0,16,3,10834,3.8,0,0,0.0,3,2004,2
99,0,0,14,0,1,65,0,1,3131,45,81,1,33.25,1.01467E+11,2,5,4,0,0000081I,1.99,0.0,0,0.26,0081I7305100,0,0,0,0,1,0,1,0,9158,6.6,0,0,2.8,1,2004,2
50,0,0,12,0,1,65,0,1,3520,31,80,1,17.572,2.97573E+11,2,5,5,0,80,0.037,0.0,0,0.58,8000,0,0,0,0,4,0,1,0,30500,12.0,0,0,0.0,1,2004,2
0,0,4,15,0,1,50,0,4,2424,15,0,1,119.036,SSH000000148,3,5,4,0,0000285B,0.663,0.1,0,0.17,285B,0,0,0,0,1,0,2,0,2700,2.4,0,0,0.0,3,2004,2
72,0,4,12,0,1,70,0,0,4020,265,10,1,508.018,014214M18332,2,5,4,0,_IH0010_,0.449,0.0,0,0.25,000IH0010000,0,0,0,0,2,0,11,3,15969,5.2,0,0,0.0,1,2004,2
0,0,4,11,0,1,65,0,1,1116,37,0,1,6.9,A00491006900,2,5,4,0,491,4.9,0.0,0,0.22,49100,0,0,0,0,1,4,2,0,2150,3.8,0,0,0.0,3,2004,2
60,0,4,8,0,1,65,0,0,4046,15,91,1,25.822,92817,2,5,4,0,91,1.571,0.0,0,0.42,0000I91_NB00,0,0,43,0,2,0,11,3,38048,4.2,0,0,3.6,1,2004,2
0,0,2,10,0,1,40,0,0,2456,29,0,0,20.998,B38105M20998,2,5,2,2,0,0.85,0.0,0,1.22,000B38105000,0,0,28,0,9,2,14,3,49600,3.1,0,0,3.0,3,2004,2
0,0,4,12,0,1,45,0,0,3344,53,0,1,4.828,K15600150441,2,1,4,0,156,0.209,0.0,0,0.05,027K00156000,0,0,0,0,1,2,2,0,2152,4.1,0,0,0.0,2,2004,2
280,0,4,11,0,1,65,0,1,3759,103,0,1,12.877,U02400409809,2,1,4,0,24,6.841,0.0,0,0.2,052U00024000,0,0,0,0,4,5,6,0,12188,5.4,0,0,0.0,2,2004,2
16,0,4,11,0,1,55,0,0,8404,31,95,1,4.75,7.202E+11,4,5,6,0,I    95,0.452,0.0,0,0.96,7202000000,0,0,50,0,6,0,11,3,133000,5.0,0,0,4.5,1,2004,2
0,0,0,11,0,1,55,0,1,1391,5,0,0,14.033,7500008720,2,5,3,0,0,1.0,0.0,0,0.16,000750100H00,0,0,0,0,1,2,7,0,2000,2.9,0,0,4.2,3,2004,2
0,0,2,8,0,1,25,0,0,2362,610,0,0,63.92,2.90001E+11,2,4,4,3,SR00007,0.87,0.0,0,0.39,000SR0000700,0,0,8,0,6,8,14,3,22603,4.5,0,0,0.0,3,2004,2
0,0,4,11,0,1,35,0,0,1525,101,0,0,0.319,1.40001E+11,1,5,3,4,0,0.367,0.0,0,0.37,1400009000,0,0,415,0,4,5,17,3,9200,1.0,0,0,3.0,3,2004,2
0,0,0,12,0,1,65,0,1,2726,5,0,1,371.843,2040375827,2,4,4,0,000US030,3.984,0.0,0,0.13,00000US03001,0,0,0,0,1,4,2,0,4900,3.7,0,0,4.3,2,2004,2
120,0,2,8,0,1,55,0,0,4098,201,0,1,61.358,325603M09957,3,5,5,3,_SL0008_,1.269,0.0,0,0.81,000SL0008000,0,0,15,0,11,6,17,3,78000,8.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,45,0,0,3571,61,0,0,898.717,003908A30506,2,5,2,0,_US0077_,1.145,0.0,0,0.06,000US0077001,0,0,248,0,3,0,17,3,2120,2.4,0,0,0.0,3,2004,1
42,0,4,10,0,1,55,0,0,4230,111,64,1,12.275,I0064 012275,2,4,5,0,64,0.564,0.0,0,1.77,I00064_00000,0,0,31,0,6,0,11,3,131000,11.0,0,0,0.0,1,2004,2
0,0,4,10,0,1,30,0,0,1554,73,0,0,13.969,S34601008680,1,5,4,4,346,0.34,0.12,0,0.1,37SR34600100,0,0,276,0,1,4,16,3,2350,3.4,0,0,0.0,3,2004,2
22,0,4,10,0,1,55,0,1,4163,89,0,0,26.361,20299024822,2,4,4,0,299,0.742,0.0,0,0.34,29901,0,0,304,1,1,0,12,3,22600,4.0,0,0,0.0,1,2004,2
0,0,4,10,0,1,35,0,0,347,7,0,0,0.0,3.01154E+11,1,3,3,4,0,0.4,0.0,0,0.04,730235300,0,0,110,0,1,3,17,3,196,3.0,0,0,3.0,3,2004,2
0,0,4,10,0,1,40,0,0,1649,115,0,0,4.023,64100202500,1,5,4,0,0,0.13,0.0,0,0.07,1.15206E+11,0,0,318,0,1,0,16,3,2070,3.4,0,0,4.1,3,2004,2
0,0,4,11,0,1,25,0,0,1698,65,0,0,1.03,4.41801E+11,1,5,4,4,0,0.1,0.0,0,0.97,3.30442E+11,0,0,86,0,6,1,16,3,23000,3.4,0,0,3.6,3,2004,2
0,0,0,8,0,1,25,0,1,1417,3,0,0,0.0,9265000000,2,1,4,0,9265,0.86,0.0,0,0.42,0,0,0,0,0,3,6,7,0,7462,3.3,0,0,4.0,3,2004,2
17,0,1,10,0,1,35,0,0,3790,11,0,0,1.204,8.602E+11,3,5,4,3,US    1,0.297,0.0,0,0.93,8602000000,0,0,21,0,10,5,14,3,63500,4.0,0,0,3.0,3,2004,2
60,0,0,8,1,1,55,0,1,5911,57,69,1,3.19,69003190,3,5,5,0,69,1.0,0.0,0,0.63,IN0690000000,0,0,0,1,8,0,1,0,79653,10.0,0,0,0.0,1,2004,2
0,0,4,9,0,1,50,0,4,2201,29,0,1,24.93,2000025330,2,4,4,0,20,4.38,0.49,0,0.48,2000,0,0,0,0,3,9,2,0,11722,2.9,0,0,3.7,2,2004,2
0,0,4,12,0,1,50,0,0,1649,1,0,0,0.0,00000563QQ14,1,5,4,4,CO563,0.64,0.0,0,0.11,0,0,0,0,0,3,2,17,3,2833,3.0,0,0,2.4,3,2004,2
0,0,4,10,0,1,40,0,1,1612,125,0,1,7.4,6320  xx0740,2,5,4,0,177,3.13,0.0,0,0.28,6320  0000,0,0,0,0,2,0,6,0,4500,4.4,0,0,0.0,3,2004,2
0,0,2,8,0,1,50,0,0,1786,31,0,0,0.0,16083,2,5,6,3,0,1.24,0.0,0,0.5,0,0,0,3,0,6,7,16,3,20000,4.8,0,0,5.0,3,2004,2
0,0,4,11,0,1,35,0,0,3012,99,,0,0.0,SX236O022500,2,1,5,4,0,0.257,0.0,0,0.25,0,0,0,194,0,4,1,16,2,11047,7.0,0,0,2.8,3,2004,2
7,0,4,11,0,1,55,0,0,3674,103,0,1,20.445,140856,2,5,4,0,6,0.012,0.0,0,0.11,600,0,0,327,0,3,0,16,3,5600,5.0,0,0,2.3,2,2004,2
0,0,4,11,0,1,55,0,0,3752,441,0,0,4.611,227001M02865,2,5,4,2,_FM3438_,0.612,0.0,0,0.3,000FM3438000,0,0,166,0,5,4,16,3,16699,2.7,0,0,0.0,3,2004,2
0,0,3,10,0,1,55,0,0,2080,181,0,1,4.701,004702M04487,2,3,5,2,_US0069_,1.354,0.0,0,0.44,000US0069000,0,0,232,0,4,8,14,3,14000,9.0,0,0,0.0,3,2004,2
40,0,4,8,0,1,65,0,0,4073,13,99,1,11.604,10700990260A,2,5,5,0,I 099,0.5,0.0,0,0.26,7009900,0,0,175,0,1,0,11,3,23706,12.0,0,0,0.0,1,2004,2
149,0,4,13,0,1,55,0,0,4044,61,0,1,565.081,003916M37128,2,5,4,0,_US0077_,0.616,0.0,0,1.03,000US0077000,0,0,248,0,3,0,12,3,53360,4.6,0,0,0.0,2,2004,2
0,0,4,9,0,1,25,0,0,1649,3,0,0,16.882,181417,1,4,4,4,161,0.12,0.0,0,0.09,000000161X00,0,0,0,0,2,1,16,3,2620,4.8,0,0,2.1,3,2004,2
0,0,4,9,0,1,45,0,0,1367,177,0,0,0.0,17823,2,5,6,3,0,0.5,0.0,0,0.2,0,0,0,0,0,3,2,16,3,5300,4.8,0,0,2.0,3,2004,2
2,0,4,10,0,1,55,0,0,4019,7,0,0,0.84,3.0068E+11,2,1,5,0,3630,0.36,0.0,0,0.3,36309101100,0,0,110,0,6,0,14,3,20711,9.0,0,0,4.0,1,2004,2
0,0,4,9,0,1,35,0,0,2959,63,0,0,1.86,1.2122E+11,2,1,3,3,0,0.1,0.05,0,0.51,399900,0,0,75,0,7,1,14,3,33249,3.1,0,0,4.5,3,2004,2
0,0,1,8,0,1,35,0,0,1782,73,0,0,0.0,FU7020007760,1,4,4,2,7020,0.93,0.0,0,0.36,0,0,0,35,0,4,9,16,3,13200,3.4,0,0,4.0,3,2004,2
0,0,4,17,0,1,30,0,0,478,101,0,0,0.0,420937,1,5,6,4,0,0.07,0.0,0,0.79,0,0,0,160,0,2,0,16,2,3684,4.8,0,0,0.0,3,2004,2
0,0,4,10,0,1,35,0,0,1625,125,0,0,34.901,16200880780A,1,5,6,4,PA088,0.559,0.0,0,0.3,62008802,0,0,9,0,3,8,14,3,7947,4.8,0,0,0.0,3,2004,2
99,0,0,7,0,1,65,0,1,2422,103,84,1,28.591,15100840474A,2,3,6,0,I 084,0.464,0.0,0,0.39,51008400,0,0,0,0,3,0,1,0,20367,5.3,0,0,0.0,1,2004,2
0,0,0,14,0,1,30,0,1,2597,141,0,0,0.0,8.59701E+11,2,1,3,4,0,0.77,0.0,0,0.02,,0,0,0,0,1,9,7,0,352,2.9,0,0,2.5,3,2004,2
0,0,4,9,0,1,25,0,0,1681,17,0,0,0.0,8895,1,1,3,4,0,0.46,0.0,0,0.03,0,0,0,7,0,1,2,17,3,930,3.0,0,0,2.7,3,2004,2
0,0,4,9,0,1,30,0,0,1849,5,0,0,0.0,50363,1,1,4,0,0,0.038,0.0,0,0.18,0,0,0,26,0,4,0,17,3,5961,3.1,0,0,3.8,3,2004,2
16,0,2,10,0,1,35,0,0,3572,49,0,0,1.49,A00189001490,3,5,5,2,189,0.18,0.0,0,0.54,18900,0,0,203,0,8,0,14,2,38515,7.0,0,0,0.0,3,2004,2
0,0,1,10,0,1,35,0,0,741,17,0,0,66.127,44834,1,2,4,4,27,0.95,0.057,0,0.71,000SR27_NB00,0,0,7,0,4,4,14,3,10400,3.8,0,0,2.7,3,2004,2
0,0,3,9,0,1,25,0,0,709,3,0,0,0.0,5116,1,1,6,5,0,0.18,0.0,0,0.31,,0,0,8,0,3,0,17,2,3664,4.0,0,0,3.9,3,2004,2
0,0,1,10,0,1,30,0,0,2279,161,0,1,11.274,8.10003E+11,2,1,6,3,12,0.286,0.0,0,0.68,1427301,0,0,142,0,7,2,14,3,27272,5.0,0,0,0.0,3,2004,2
0,0,4,9,0,1,50,0,0,1528,173,0,0,0.0,S00795010470,1,2,4,4,SR000795,0.96,0.0,0,0.16,0,0,0,44,0,2,5,16,3,4875,3.0,0,0,3.1,3,2004,2
0,0,4,10,0,1,45,0,0,1610,81,0,0,0.0,41818000900,1,4,4,4,1818,0.89,0.2,0,0.12,4181800,0,0,195,0,2,2,16,3,3074,3.4,0,0,2.9,3,2004,2
0,0,1,11,0,1,45,0,0,1518,153,0,0,0.499,225349,2,5,4,4,0,0.249,0.0,0,0.96,212600,0,0,71,0,6,0,16,3,20200,4.0,0,0,2.6,3,2004,2
99,0,0,12,0,1,65,0,1,3028,25,88,1,2.4,1.01532E+11,2,5,5,0,0000088I,0.82,0.0,0,0.28,0088I9305100,0,0,0,0,2,0,1,0,11110,9.0,0,0,3.0,1,2004,2
0,0,1,8,0,1,25,0,0,1018,1,0,0,3.138,1.00404E+11,1,2,4,3,40,0.12,0.0,0,0.58,,0,0,285,0,4,1,16,3,14125,3.4,0,0,0.0,3,2004,2
154,0,4,9,0,1,45,0,0,3481,31,0,0,197.32,1.50046E+11,2,4,4,3,US00460,0.25,0.0,0,0.34,000US0046000,0,0,207,0,6,1,14,3,22896,6.1,0,0,0.0,2,2004,2
6,0,3,7,1,1,30,1,0,3606,2,0,0,0.51,3904A,4,3,6,5,0,1.218,0.0,0,1.06,2153400,1,0,8,0,11,1,14,3,77770,4.0,0,0,3.8,3,2004,2
33,0,4,11,0,1,45,0,0,5228,21,0,0,13.274,35210000825,3,5,3,3,0,1.042,0.0,0,0.04,352100000,0,0,313,0,2,2,16,3,3200,1.0,0,0,5.0,3,2004,2
0,0,0,11,0,1,35,0,3,1293,193,0,0,0.0,K0451 000000,2,3,4,4,451,3.011,0.121,0,0.34,KY0451_00000,0,0,0,0,2,21,6,0,3963,3.9,0,0,0.0,3,2004,2
0,0,0,12,0,1,65,0,1,2516,31,0,1,220.89,020   221 47,2,5,4,0,20,0.34,0.0,0,0.06,2000,0,0,0,0,1,2,2,0,1055,3.5,0,0,0.0,3,2004,2
0,0,2,8,0,1,35,0,0,1097,85,0,0,5.55,306005550,1,5,5,3,SR000306,0.6,0.0,0,0.66,30600,0,0,10,0,5,2,14,3,18098,9.0,0,0,2.4,3,2004,2
10,0,4,10,0,1,35,0,0,2647,51,0,0,0.64,30000640,2,1,6,3,43,0.1,0.05,0,0.39,000300100S00,0,0,27,0,5,1,14,3,18800,4.0,0,0,0.0,3,2004,2
0,1,0,12,0,1,65,0,1,2564,17,0,0,77.936,18077936,2,5,4,0,18,4.528,0.0,0,0.06,1800,0,0,0,0,1,5,6,0,1232,4.2,0,0,0.0,3,2004,2
20,0,1,9,0,1,35,0,0,4830,520,0,0,0.58,SR0038100058,2,4,6,1,SR00381,0.41,0.0,0,0.23,000SR0038100,0,0,288,0,6,1,14,2,22300,4.8,0,0,0.0,3,2004,2
0,1,4,9,0,1,45,0,1,1511,5,0,0,0.0,130005590,1,4,6,4,13,0.82,0.0,0,0.12,0,0,0,0,0,3,2,17,3,3744,4.6,0,0,3.1,3,2004,2
0,0,4,9,0,1,45,0,3,2614,79,0,1,2.0,4011  xx0200,2,5,4,0,270,1.7,0.0,0,0.09,4011  0000,0,0,0,0,1,0,6,0,2400,2.4,0,0,0.0,3,2004,2
0,0,1,9,0,1,40,0,0,2191,99,0,0,0.0,S00046013610,1,5,4,2,SR000046,1.02,0.0,0,0.39,0,0,0,49,0,5,3,16,3,17879,3.4,0,0,3.4,3,2004,2
0,0,4,11,0,1,30,0,0,1585,3,0,0,3.138,FA0160001950,1,3,4,4,160,0.17,0.0,0,0.14,0,0,0,47,0,2,1,16,3,3800,3.4,0,0,4.4,3,2004,2
0,0,4,11,0,1,35,0,0,1732,179,0,0,0.0,270951,1,5,2,4,0,0.329,0.0,0,0.04,0,0,0,0,0,1,1,17,3,800,1.0,0,0,2.9,3,2004,2
0,0,4,9,0,1,25,0,0,2995,143,0,0,0.805,7203U xx0050,2,4,5,0,CITYSTRT,0.49,0.0,0,0.23,7203U 0000,0,0,60,0,4,0,16,3,13530,9.0,0,0,0.0,3,2004,2
0,0,4,11,0,1,30,0,0,1569,179,0,0,12.65,S08101012650,1,5,4,0,81,0.13,0.05,0,0.18,90SR08100100,0,0,360,0,2,0,14,3,3830,3.3,0,0,0.0,3,2004,2
80,0,4,9,1,1,65,0,0,3933,95,78,1,6.019,14800780690A,2,5,5,0,I 078,0.5,0.0,0,0.66,48007800,1,0,68,1,3,0,11,3,52144,12.0,0,0,0.0,1,2004,2
0,0,3,11,0,1,45,0,0,2776,1,0,0,0.0,107740000,3,5,3,3,0,0.27,0.0,0,0.61,0,0,0,256,0,5,0,16,3,15173,6.0,0,0,0.0,2,2004,1
0,0,4,12,0,1,55,0,4,2666,151,0,0,0.0,7.40003E+11,2,5,4,0,19,7.041,0.0,0,0.08,1014506,0,0,0,0,1,11,6,0,1763,3.3,0,0,0.0,3,2004,2
0,0,4,11,0,1,20,0,1,1681,37,0,0,0.0,5.70055E+11,1,4,4,4,0000NONE,0.258,0.0,0,0.17,0,0,0,0,0,2,4,16,3,4790,3.4,0,0,2.3,3,2004,2
0,0,4,16,0,1,30,0,0,341,91,0,0,0.0,4.6011E+11,1,5,3,4,0,2.97,0.0,0,0.13,0,0,0,0,0,1,2,17,3,381,3.8,0,0,2.0,3,2004,2
0,0,1,11,0,1,25,0,1,2073,125,0,0,5.021,6.3009E+11,1,5,4,3,0,0.204,0.0,0,0.54,605102,0,0,5,0,4,0,14,3,14341,3.0,0,0,0.0,3,2004,2
4,0,4,9,0,1,45,0,0,3342,185,0,0,15.46,700115460,2,4,4,0,41,0.2,0.0,0,0.13,1.851E+11,0,0,502,0,3,0,14,3,8850,4.9,0,0,0.0,3,2004,2
0,0,4,9,0,1,40,0,0,480,71,0,0,10.026,08Y547120000,1,5,1,4,0,1.0,0.0,0,0.09,000000Y54701,0,0,391,0,1,3,16,2,860,0.0,0,0,0.0,3,2004,2
18,0,2,9,0,1,35,0,0,1074,71,0,0,12.231,08R028145000,1,4,3,3,0,1.1,0.0,0,0.52,000000R02801,0,0,48,0,4,11,16,2,12504,3.8,0,0,2.5,3,2004,2
20,0,4,11,1,1,65,0,1,3560,9,76,1,162.85,2051XX162850,3,1,6,0,I 076,1.9,0.0,0,0.69,5707600,0,0,0,0,5,0,1,0,40523,6.1,1,0,0.0,1,2004,2
0,0,4,11,0,1,30,0,0,1759,183,0,0,0.0,17946,1,5,6,3,0,0.37,0.0,0,0.28,0,0,0,322,0,3,7,16,3,7300,4.8,0,0,4.4,3,2004,2
30,0,4,11,0,1,45,0,0,3594,103,0,1,25.171,5.20001E+11,2,1,5,3,41,0.381,0.0,0,0.48,1562009,0,0,0,0,7,1,14,3,31356,9.0,0,0,0.0,2,2004,2
0,0,3,9,0,1,35,0,0,2590,67,0,0,0.0,3.40067E+11,2,3,4,3,22,0.62,0.0,0,0.34,SR0220000000,0,0,326,0,5,3,16,3,17436,5.5,0,0,0.0,3,2004,2
180,0,0,8,0,1,65,0,1,3885,3,95,1,266.96,182623,2,5,4,0,95,1.6,0.0,0,0.05,000000095X00,0,0,0,0,1,0,1,0,3960,6.0,0,0,2.9,1,2004,2
16,0,1,10,0,1,45,0,0,1821,75,0,1,236.824,SSH000000526,2,5,5,3,0000014C,0.09,0.0,0,0.18,014C,0,0,0,0,2,0,14,2,5000,8.0,0,0,0.0,3,2004,2
82,0,4,11,1,1,55,1,0,4046,3,279,1,7.327,10202790072A,2,5,5,0,I 279,0.251,0.0,0,0.65,2027900,1,0,9,1,2,0,11,3,33669,14.0,0,0,0.0,1,2004,2
0,0,4,10,0,1,35,0,0,1051,43,0,0,0.0,2.20563E+11,1,5,3,4,0,0.311,0.0,0,0.13,0,0,0,0,0,2,0,16,3,2700,3.3,0,0,3.6,3,2004,2
0,0,0,16,0,1,55,0,1,2649,141,0,0,45.384,2795  033 31,2,4,4,0,0,4.99,0.0,0,0.01,279500,0,0,0,0,1,4,7,0,217,3.3,0,0,3.0,3,2004,2
28,0,4,10,0,1,65,0,0,5795,355,0,1,2.315,032603M02315,3,5,4,0,_SH0286_,0.232,0.0,0,0.74,000SH0286000,0,0,96,0,4,0,12,3,81448,6.6,0,0,0.0,2,2004,2
0,0,4,11,0,1,45,0,0,3299,45,0,0,0.16,4.20275E+11,2,4,6,4,0000NONE,0.14,0.0,0,0.34,420C32150000,0,0,328,0,5,1,14,3,18157,3.8,0,0,1.7,2,2004,2
0,0,4,10,0,1,35,0,0,1641,115,0,0,4.023,B00125M02500,1,5,2,0,0,1.842,0.0,0,0.02,000B00125000,0,0,0,0,1,0,17,3,540,2.4,0,0,0.0,3,2004,2
0,0,4,9,0,1,55,0,0,3159,61,0,0,10.88,13100220210B,2,5,6,0,US022,0.241,0.0,0,0.17,31002200,0,0,0,0,3,0,14,3,10238,4.7,0,0,0.0,3,2004,2
0,0,0,13,0,1,55,0,0,1520,59,0,0,0.0,NM0402062131,2,2,4,0,0,0.418,0.0,0,0.06,0,0,0,0,0,1,1,7,0,670,2.6,0,0,0.0,3,2004,2
34,0,4,9,0,1,65,0,0,4062,95,0,0,8.93,300108930,2,5,4,0,19,0.89,0.0,0,0.32,95100030000,0,0,209,0,2,0,12,3,27600,5.2,0,0,0.0,1,2004,2
999,0,0,7,1,1,65,0,1,2700,27,80,1,10.002,11400801480A,2,5,6,0,I 080,0.5,0.0,0,0.38,14008000,0,0,0,0,3,0,1,0,22170,7.0,0,0,0.0,1,2004,2
0,0,1,10,0,1,45,0,1,2774,179,0,0,158.92,8.9E+11,2,5,4,3,US00001,0.89,0.0,0,0.53,000US0000100,0,0,389,0,6,1,14,3,22665,4.8,0,0,0.0,3,2004,2
78,0,0,11,0,1,75,0,1,3813,21,10,1,182.075,11I 01000025,2,5,4,0,10,2.029,0.0,0,0.77,000000I01000,0,0,0,0,6,0,1,0,51948,4.0,0,0,4.6,1,2004,2
0,0,0,12,0,1,60,0,1,1426,133,0,1,188.43,004   196 56,2,5,4,0,4,3.35,0.0,0,0.07,400,0,0,0,0,1,6,6,0,800,5.2,0,0,0.0,3,2004,2
0,0,1,10,0,1,55,0,0,2541,491,0,0,419.554,001508X10812,2,5,2,3,_IH0035_,1.391,0.0,0,0.81,000IH0035002,0,0,0,0,7,1,17,3,20520,2.4,0,0,0.0,3,2004,1
0,0,4,10,0,1,45,0,4,1534,5,0,0,0.0,FL4709000000,1,4,3,3,0,1.07,0.0,0,0.04,0,0,0,0,0,1,0,16,3,927,2.5,0,0,0.0,3,2004,2
0,0,0,8,0,1,50,0,1,2444,17,0,0,5.214,2.0488E+11,2,5,4,0,488,1.72,0.0,0,0.24,2.0488E+11,0,0,0,0,3,4,7,0,7050,3.3,0,0,0.0,3,2004,2
0,0,4,9,0,1,25,0,0,1483,83,0,0,0.0,4.2009E+11,1,5,4,4,9,0.2,0.0,0,0.12,0,0,0,0,0,3,4,17,3,3300,3.1,0,0,3.0,3,2004,2
0,0,1,10,0,1,45,0,0,2301,97,0,0,5.91,S00163005910,2,5,4,2,163,0.48,0.0,0,0.63,000S09716300,0,0,67,0,7,5,14,3,25990,2.5,0,0,0.0,3,2004,2
63,1,4,9,1,1,70,1,0,3989,37,24,1,10.95,I02401010950,2,5,4,0,24,0.46,0.0,0,0.87,19I002400100,1,0,54,1,3,0,11,3,57280,7.2,0,0,0.0,1,2004,2
0,0,0,9,0,1,55,0,3,1426,47,0,1,136.32,2.4005E+11,2,4,4,0,52,17.92,1.239,0,0.17,US0520200000,0,0,0,0,2,35,6,0,2624,5.5,0,0,0.0,3,2004,2
24,0,2,11,0,1,70,0,1,3601,233,0,1,46.118,045501M04358,2,5,4,4,_SH0152_,2.011,0.0,0,0.04,000SH0152000,0,0,0,0,2,7,6,0,2500,3.3,0,0,0.0,3,2004,2
24,0,4,11,0,1,55,0,0,4020,51,0,0,0.54,05 CTY000540,2,5,4,0,00000CTY,0.15,0.11,0,0.25,000005 CTY00,0,0,221,0,1,0,12,3,16000,4.0,0,0,3.5,1,2004,2
0,0,4,12,0,1,55,0,1,1603,115,0,0,13.528,30070015160,1,3,4,0,70,0.69,0.0,0,0.93,7001,0,0,307,0,6,0,14,3,21700,2.8,0,0,0.0,2,2004,2
0,0,4,11,0,1,35,0,0,1665,29,0,0,5.504,37910003420,1,5,4,3,0,0.1,0.0,0,0.3,003791100H00,0,0,351,0,4,1,17,3,6390,3.4,0,0,4.5,3,2004,2
0,0,4,12,0,1,25,0,0,344,71,0,0,0.0,08MU52100000,1,4,4,4,0,0.5,0.0,0,0.14,000000MU5201,0,0,391,0,1,1,17,2,576,4.0,0,0,4.5,3,2004,2
0,0,4,10,0,1,35,0,0,332,201,0,0,0.0,18222,1,3,5,4,0,0.36,0.0,0,0.42,0,0,0,99,0,3,0,17,2,2750,8.0,0,0,2.0,3,2004,2
0,0,4,10,0,1,25,0,0,1440,59,0,0,0.0,8813000130,1,5,4,4,8813,0.155,0.0,0,0.04,0,0,0,347,0,2,3,17,2,1000,4.4,0,0,3.2,3,2004,2
0,0,1,9,0,1,30,0,0,1680,161,0,0,0.0,17451,2,1,5,3,0,0.28,0.0,0,0.25,0,0,0,74,0,3,3,16,2,8300,8.0,0,0,4.4,3,2004,2
24,0,4,12,0,1,55,0,2,4346,13,93,1,36.294,80999000000,2,4,4,0,93,0.323,0.0,0,1.04,0000000I9300,0,0,0,0,7,0,11,3,62542,4.0,0,0,3.8,1,2004,2
64,0,4,10,0,1,65,0,0,4046,143,74,1,87.53,17207,2,5,6,0,74,1.74,0.0,0,0.31,0000I0740000,0,0,93,0,1,0,11,3,22699,5.5,0,0,2.8,1,2004,2
0,0,0,16,0,1,65,0,1,2163,27,0,1,32.0,P  40 032000,2,5,4,0,0000US18,1.469,0.0,0,0.15,0000000P4001,0,0,0,0,1,1,2,0,1960,4.8,0,0,0.0,3,2004,2
16,0,4,9,0,1,40,0,0,6127,510,0,0,2.84,6.0056E+11,3,4,5,0,0,0.4,0.0,0,0.29,6.0056E+11,0,0,12,0,2,0,12,3,30675,9.0,0,0,0.0,1,2004,2
